companyId,bossUid,jobName,ext,jobCityList,graduationYear,eduLevel,salaryType,salaryMin,salaryMax,salaryMonth,companyName,scaleTagName,personScales,companyShortName,address
12240,107482,算法开发（实习）,"{""requirements"":""职位要求\n1、硕士及以上学历，985/211/留学生优先；\n2、至少熟悉如下一门编程语言或工具：Java、C++、Python,Matlab;\n3、掌握各种控制相关算法，PD,模式识别，参数辨识，MBD等；\n4、对车辆的某领域有深刻理解优先；\n5、机器人、自动化、控制科学与工程、模式识别与智能系统、智能科学与技术方向的相关专业优先。\n6、有智能控制实习、比赛项目经验优先。"",""infos"":""职位描述\n1、制定解决方案，优化新能源车的能量、空调和电池等系统的控制；\n2、基于车载计算平台和运车协同架构，预研新一代车辆控制算法和策略；\n3、积极从事算法或功能创新的提案。\n""}","[""北京""]",2025届,5000,1,200,500,16,理想汽车,上市,10000人以上,理想汽车,北京、上海、深圳、常州、绵阳
259143,94389,大数据开发实习生（Python）,"{""requirements"":""岗位要求：\n1、大三大四本科在校生，计算机及相关专业；\n2、有python爬虫项目经历或对python爬虫技术兴趣浓厚；\n3、自驱力和学习能力较强，有良好的团队沟通和协作能力，有良好的责任心；\n岗位亮点：\n技术大牛导师带教、公司提供Chatgpt等Ai工具使用\n\n想拥有一个快乐、轻松，能成长的工作氛围\n那还等什么！快来～\n1. 朝九晚六，周末双休\n2. 入职即缴纳全额五险一金\n3.技术类岗位配置苹果一体机+高清大屏的工作环境\n4. 午餐补贴，不限量办公室零食\n5. 新员工贴心入职大礼包，节日定制化礼品包\n6. 丰富多彩的团建活动（年会、每周运动会，部门团建经费，下午茶，季度生日趴）\n7. 图书免费借阅，定期举行学习分享会\n8. 提供在职培训与进修机会，学习娱乐俩不误\n9.Ai天使医生全天候坐诊+免费年度体检，关怀员工身心健康\n10. 丰富的假期体系（法定节假日、婚嫁、产假、带薪病假、每年至少8天年假）\n11. 年度调薪机会和按表现评定的年终奖金，薪资涨涨涨。"",""infos"":""岗位职责：\n1、协助开发高效、简洁的分布式爬虫系统，聚合多平台的媒体消息；\n2、协助对接关热点事件动态词库，进行消息内容的定向推送；\n4、协助整合 AI 技术到分词、热点识别等环节。\n\n""}","[""深圳""]",毕业不限,5000,1,200,300,0,用图科技,未融资,20-99人,用图科技,深圳市
290340,111540,研发工程师（Python、C++）,"{""requirements"":""我们期待这样的你：\n\n- 计算机、数学、电子工程、自动化等相关专业2026届或之后的毕业生；\n- 熟悉C++/Python，具备扎实的算法基础或软硬件开发经验；\n- 对AI、大模型、芯片技术有强烈热情，敢于挑战技术无人区。\n- 电子，通信，自动化相关专业，有扎实的模电数电基础知识；熟悉硬件电路设计方法，有原理图，pcb设计经验或硬件电路调测经验；电子设计大赛/数学建模大赛等重大赛事获奖者优先"",""infos"":""华为半导体是华为公司核心研发部门，专注于昇腾AI、鲲鹏CPU等平台软硬件解决方案的研发与创新。作为华为AI算力的基石，我们支撑了华为全系产品的AI业务开发，覆盖大模型训练推理、异构计算、芯片协同设计等前沿领域，是AI技术从理论到落地的关键推动者。\n\n业务方向：\n1. AI Infra与大模型训推优化\n- 深耕昇腾AI平台，参与图编译优化、算子Kernel性能调优。\n- 探索异构计算资源（CPU/GPU/NPU）的自动化部署与调度技术，参与昇腾基础算子库/加速库构建，支撑DeepSeek等千亿级大模型高效运行。\n2.数学优化算法应用\n- 开发机器学习、贝叶斯网络发等统计模型，解决复杂业务场景问题\n- 研究遗传算法等元启发式黑盒优化技术，突破组合优化难题\n3.关键ai算法预研\n- 参与昇腾芯片亲和性算法设计，打造下一代ai软件栈与芯片协同架构\n4.芯片的板级硬件开发\n- 负责芯片电源/时钟/复位/存储/高低速接口等方案设计，技术白皮书撰写，电源完整性&信号完整性仿真，CPLD/FPGA逻辑开发，芯片测试及验证\n- 通过电力热磁协同设计，突破大封装，大功耗，超高速等关键板级工程极限，交付有竞争力的硬件平台，构筑鲲鹏cpu和昇腾ai处理器核心竞争力\n""}","[""上海"", ""深圳"", ""南京"", ""杭州"", ""西安""]",2025届,5000,2,20,50,14,华为南京研究所,未融资,10000人以上,华为南京研究所,南京市
294169,108141,Python,"{""requirements"":""1.计算机基础扎实，优秀院校计算机相关专业背景优先；\n2.对技术充满热情、具备极客精神优先；\n3.掌握Python编程技术和开发工具、具备Flask等框架应用能力、能够处理和解决软件开发过程中的问题； \n4.能够熟练使用和维护微服务Docker, k8s框架和Linux操作系统；\n5.每周可以保证4天及以上的线下工作时间。"",""infos"":""我们是谁？\n芯格科技是一家充满活力的AI FinTech初创公司，汇聚了清华、北航背景的技术精英，以及华泰、JPMorgan等头部金融机构背景的行业专家。我们用前沿AI技术革新投资研究领域，致力于为金融市场带来颠覆性的智能化解决方案。\n\n你可以获得什么？\n1. 有竞争力的福利待遇：有竞争力的薪资水平，不定时团建、小零食与贴心福利，早10晚7的WLB工作节奏；\n2. 卓越的成长环境：与行业顶尖人才并肩作战，在思维碰撞中快速成长；\n3. 完善的培养路径：与丰富行业经验且富有耐心的带教充分沟通，基于表现的确定性转正机会。\n\n实习内容: \n1.完成AI Agent微服务开发任务； \n2.对运营阶段的需求进行快速响应和处理； \n3.协助优化系统性能，确保软件质量和稳定运行。  \n""}","[""北京""]",毕业不限,5000,1,300,450,0,Ratus,天使轮,20-99人,Ratus,北京市
10727,62864,Java/python/C/C++测试/数据开发,"{""infos"":""1、学信网可查统招本科及以上学历；1年左右工作经验，优秀者可适当放宽。\n2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/JS/Android等编程语言中的一种或数种，有良好的编程习惯；\n3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践\n"",""requirements"":""业务方向：目前华为各产品线均有需求，业务方向丰富，涉及Java、python、C/C++、Android等语言开发、前端、测试、数据分析、数据开发、算法等岗位\n\n线上面试：面试需要提前准备最新的简历和《教育部学籍在线验证报告》，主要包含一轮线上的代码笔试和两轮线上的视频技术面试。\n工作时间：每天早上9点上班，12点-2点午休两个小时；周一、周二、周四晚上6点吃完饭会工作到8:30下班，会提供免费的夜宵和班车，周三和周五晚上6点准时下班；平时周末是双休，月末最后一个周六会上班有加班费。"",""jobStrength"":""福利： 入职全额缴纳五险一金 试用期不打折 有班车和食堂 独立办公园区""}","[""杭州""]",毕业不限,5000,2,15,35,12,北京外企德科人力资源服务上海有限公司,未融资,1000-9999人,北京外企德科人力资源服务上海有限公司,上海
134,14993,阿里巴巴-Python/C++研发工程师,"{""infos"":""在这里，你可以参与到淘宝直播的全流程开发过程，无论是AI算法工程，音视频工程，还是服务端，都可以深度参与，一起打造下一代直播体系；\n在这里，你可以探索新技术，新趋势，参与到直播场域下AI应用架构设计与开发，包括端&云算法工程、性能优化，调度优化等领域；\n在这里，你可以解锁跨栈开发的能力，无论是前端、移动端还是服务端，技能统统点满，一起打造高效、创新的直播用户体验；\n在这里，你可以参与团队内闭环技术项目，参与AI创新项目，协助团队攻克各种终端异常、性能优化等方面的技术难关，推进前瞻性项目的共同落地，成长为一名多语言技术专家。"",""requirements"":""职位要求：\n具备Python经验，计算机基础扎实，并对内存、线程、操作系统等有深入理解；\n了解AI算法部署，能够开发高利用量的弹性资源调度系统；\n了解算法工程性能优化，可以针对全链路进行性能优化，包括但不限于显存、内存、延时优化；\n熟悉音视频基础概念，了解音视频与AI结合方案，熟悉音视频数据处理流程；\n具备创新思维，对AI有一定理解，并乐于探索和持续学习；\n熟悉C++，了解C++与Python结合链路者优先；\n面向2027届与2028届毕业在校的本科生与硕士，具备较强的学习能力与积极性，动手能力好，能够长期实习至少6个月以上。""}","[""杭州""]",毕业不限,5000,1,400,550,0,阿里巴巴集团,天使轮,1000-9999人,阿里巴巴集团,杭州市
935,94173,算法工程师,"{""requirements"":""任职资格\n1.良好的pytorch/python技术栈，具备熟练的阅读代码和编写代码的能力。熟练使用ChatGPT等工具提升自己工作效率会有所加分。\n2.硕士及以上学历，精通至少1个Deep Learning任务，并深入一线研发、或达到业界SOTA水平、或支撑过Web Scale的业务规模\n3.对SOTA的大模型技术有深入了解（不管是来自实践还是其他)，能够问出好的问题，并对至少一个重要问题有非共识理解\n4科学的研发习惯；具备良好的问题定义能力；对细节敏感；独立思考"",""infos"":""1.海量数据的处理：定性分析、定量评估数据质量，并给出scalable的改进方案，对数据采集和处理流程不断提出新的要求和改进方案。\n2.模型的改进：在Large Scale上迭代并改进模型使其更加的高效(capacity per flops/improvement\nper flops),或者提升模型的scale up后的稳定性\n3.研究并改进Scale Law,随着模型的变化给出Large Scale上的技术选择（例如参数/数据比、不同\n超参数设置等)\n4.多模态：研发多种模态作为输入/输出的LargeScale模型\n""}","[""北京""]",毕业不限,5000,1,200,500,0,哔哩哔哩,上市,1000-9999人,哔哩哔哩,上海，北京，广州，重庆
239,61062,Python,"{""infos"":""1、从事IT相关开发工作； \n2、承担IT相关产品的架构设计、开发交付和产品化工作； \n3、负责交付特性子系统设计文档和接口, 负责相关头文件、参与代码开发和检视; \n4、分析产品可维护需求及其价值,提升产品可维护性。"",""requirements"":""1、学历本科及以上，工作年限不限； \n2、熟练掌握C/C++/python/java语言开发； \n3、熟悉一种以上脚本语言，shell、python等； \n4、掌握常用数据结构、常用算法； \n5、良好的表达能力，钻研精神，注重团队协作，主动担责。"",""jobStrength"":""平台广，项目大，待遇好，领导好。"",""topSchool"":[""青岛大学"",""桂林电子科技大学"",""合肥工业大学"",""西北农林科技大学"",""燕山大学""]}","[""北京""]",毕业不限,5000,2,15,40,14,华为,不需要融资,10000人以上,华为,深圳
2183,111383,测试开发岗（2026届）,"{""requirements"":""1、2026届硕士,计算机相关专业；\n2、熟练掌握Java/C++/C/Go/JavaScript/Ruby/Python 其中1-2种语言；\n3、熟悉主流关系数据库如MYSQL、Oracle、SQL Server等操作，掌握SQL语句；\n4、掌握操作系统、常见数据结构和算法理论，熟悉 Linux 和Networking(Routing, Switch, TCP/IP, DNS,CDN 等)；\n5、常关注国内外技术，阅读经典技术书籍，能阅读外语技术文档无碍；\n6、需现场实习至少一个月，会安排宿舍及报销来程车票（按高铁二等座标准）。\n根据中国证券业协会相关要求，该岗位录用员工必须通过证券业从业人员资格考试后方可入职，如您目前尚未通过相关考试，请尽快备考。"",""infos"":""1、根据需求规格说明书，编写测试方案，规划时间及测试资源；\n2、根据项目情况，及时调整测试策略、揭示项目风险，整体把控项目质量；\n3、跟进和分析测试缺陷，出具测试报告，跟进上线及运行情况；\n4、推进自动化测试建设，运用技术手段提升测试效率和质量。""}","[""广州""]",2026届,6000,2,0,9999999,12,广发证券,不需要融资,10000人以上,广发证券,广州
2026,4587,量化开发工程师（python或C++）,"{""infos"":""岗位职责：\n\n1. 参与策略研究及交易相关平台的设计和开发；\n\n2. 根据投研团队的实际需求，设计和开发对应的工具；\n\n3. 利用软硬件技术优化和加速相关平台和工具；\n\n4. 紧跟领域前沿，探索新技术，并将其应用至实际场景，提升策略研究效率；\n\n"",""requirements"":""岗位要求：\n\n1. 985/211全日制本科及以上学历，计算机科学、软件工程、通信工程、控制自动化等相关专业；\n\n2. 熟悉Linux，熟练使用脚本命令和Git等开发工具；\n\n3. 熟练掌握Python/C/C++中的至少一种编程语言；\n\n4. 具备扎实的基础知识，如计算机组成、操作系统、计算机网络等；掌握常用算法和数据结构；\n\n5. 勇于接受挑战，善于发现问题并解决问题，乐于和团队协作且具备高度的责任感。"",""jobStrength"":null,""topSchool"":[""上海交通大学"",""门头沟学院""]}","[""上海""]",毕业不限,5000,1,400,600,0,上海启林投资管理有限公司,不需要融资,100-499人,上海启林投资管理有限公司,上海
255440,70674,量化开发实习生(Python),"{""requirements"":""任职要求：\n本科以上学历，计算机或相关专业\n熟悉python/c++/java/go/rust中的一门语言并大量使用\n理解计算机底层原理，比如操作系统/数据库/网络等\n掌握常用数据结构与算法\n需要参加leetcode周赛/双周赛\n加分项：\nACM/数学建模比赛等竞赛获奖者\n有量化背景/策略开发经验\n有数据处理和分析经验"",""infos"":""职位描述：\n开发和维护公司投研框架，包括数据处理框架，分析框架，回测框架等\n开发研究员需要的各种工具""}","[""北京""]",毕业不限,5000,1,200,400,0,聚宽投资,未融资,20-99人,聚宽投资,北京市
296011,110521,Python,"{""requirements"":""任职要求：\n计算机科学或相关专业本科及以上学历，[3-5年以上] 后端开发经验。\n精通Python (Django/FastAPI)后端编程语言及框架，并有大型项目实践经验。\n深入理解微服务架构理念，有实际的微服务拆分、设计和开发经验。\n熟悉至少一种关系型数据库（强烈推荐 PostgreSQL，MySQL 也可），具备良好的数据库设计能力和 SQL 优化经验。\n熟悉 RESTful API 设计原则，有 API 开发和调试经验。\n熟悉至少一种消息队列技术（如 Kafka, RabbitMQ, RocketMQ）。\n熟悉至少一种缓存技术（如 Redis, Memcached）。\n熟悉 Git 版本控制工具和团队协作流程。\n具备良好的问题分析和解决能力，以及较强的学习能力。\n加分项：\n有电商平台API 对接经验。\n有 Elasticsearch/OpenSearch 使用和优化经验。\n熟悉 GraphQL。\n有 Docker, Kubernetes 使用经验。\n熟悉 Linux 操作系统和常用命令。\n有大型、高并发系统设计和开发经验。\n有 PIM 或类似主数据管理系统开发经验。"",""jobStrength"":"""",""infos"":""我们是一家人工智能驱动的设计创新跨国公司，目前专注于通过AI技术重塑家居艺术与商业价值链条。公司总部位于上海，并在美国洛杉矶设有分公司。我们拥有一支国际化的创始及管理团队，核心成员均有海外背景。当前，我们正积极探索人工智能在传统行业的创新应用，我们诚挚邀请充满激情和创造力的你加入我们,与我们一同打造一个充满想象力和机遇的未来科技企业。\n我们正在构建一个先进的、可支持百万级 产品数据信息管理系统。该系统将作为公司产品数据的中央枢纽，管理包括图片、富文本描述在内的复杂产品信息，并负责与多个主流电商平台进行高效、稳定的数据同步。这是一个充满挑战且极具影响力的项目，您将有机会参与设计和实现一个高并发、高可用、可扩展的核心业务系统。\n岗位职责：\n负责 PIM 系统后端核心微服务的设计、开发、测试和维护，特别是产品核心、属性分类、平台同步等模块。\n设计和实现健壮、可扩展的数据模型（主要使用 PostgreSQL，可能涉及 JSONB）。\n开发和维护与外部电商平台的集成接口，处理 API 调用、数据映射、错误处理和限流逻辑。\n设计和实现基于消息队列（如 Kafka/RabbitMQ）的异步任务处理机制，用于数据同步、批量操作等。\n与前端工程师协作，设计和提供高效、稳定的 RESTful API 或 GraphQL API。\n集成和使用 Elasticsearch/OpenSearch 实现高性能的产品搜索和筛选功能。\n集成和使用 Redis 等缓存技术，优化系统性能。\n编写高质量、可维护的代码和相关技术文档。\n参与解决系统中的性能瓶颈和技术难题。\n""}","[""上海""]",毕业不限,0,2,20,30,14,上海镁珅末文化科技有限公司,未融资,20-99人,上海镁珅末文化科技有限公司,上海市
10727,111046,软件开发java python C/C++（实习）,"{""requirements"":""1、业务方向：智能汽车（自动驾驶、智能座舱、融合感知、车云、车载网络等）、新能源（光伏、电动、充电桩等）、云&AI/高性能计算、5G、芯片、光通信&应用（光纤、车载光）、路由交换机等。\n2、具备良好的计算机、软件工程领域知识，熟悉软件系统设计、开发、测试等研发领域的流程、工程方法和工具；\n3、良好的学习能力、团队协作性好，沟通协调能力强；\n4、有研发工具模块设计、接口设计、开发经验优先。"",""infos"":""1、开发工程师\n具备1年以上软件开发经验优先，熟悉C/C++、JAVA、JS、python中的至少一种，掌握常见的数据结构、算法；\nPS:接受24届无经验，转行无经验 ,学习能力出色、基础扎实，入职后导师一带一带教培养。\n\n2、软件测试工程师\n有相关测试语言/脚本的编写和实践经验优先，也可接受纯测试经验的（具备良好的独立工作能力和解决问题能力，善于沟通，乐于合作，热衷新技术）\n\n3、算法工程师\n熟练掌握Java/C/C++/Python其中一个或多个编程语言；熟悉机器学习、深度学习或图像算法。""}","[""广州""]",2025届,5000,1,200,500,12,北京外企德科人力资源服务上海有限公司,未融资,1000-9999人,北京外企德科人力资源服务上海有限公司,上海
1814,41494,python,"{""infos"":""岗位职责：1、面向车规产品、终端1+8产品（手机、PC、平板等），专业开发业界领先的高稳定性高性能装备软件。2、研究高速精密运动控制算法根技术，探索基于AI的智能运维解决方案，提供领先的自动化运控解决方案。3、构建基于Digital Twins的虚拟化开发能力，打造业界领先的全流程数字化控制软件开发平台。"",""requirements"":""专业知识与业务技能要求：1、具备JAVA、C++、C#或Python软件开发技能之一；2、有以下经验之一者优先：   1）自动化设备控制系统设计、开发或调试经验；   2）机器人、控制卡、控制器应用经验；  3） 有软件平台的分析、设计或开发经验。"",""jobStrength"":null,""topSchool"":[""文山学院"",""东北石油大学"",""广东工业大学"",""西安邮电大学"",""河南理工大学"",""大连民族大学"",""合肥工业大学"",""中南大学"",""齐齐哈尔大学"",""太原科技大学"",""广州中医药大学""]}","[""东莞"", ""深圳"", ""南京"", ""杭州"", ""上海"", ""武汉"", ""西安""]",毕业不限,5000,2,15,25,12,软通动力,上市,10000人以上,软通动力,北京
21412,105595,Python计算机视觉工程师,"{""requirements"":""本硕博均可，需为全日制学位"",""jobStrength"":"""",""infos"":""职责：\n参与视觉大模型通用万物分割，检测，多模态对齐，多模态对话MLLM等模型的预研和在工业，遥感，智慧城市等行业领域的项目落地。\n职位要求：\n1. 计算机，电子信息，软件相关专业，本科以上学历。\n2. 熟练掌握Python或者c++。\n3. 较强的自我学习能力。\n4. 熟悉深度神经网络结构并能熟练使用，熟练掌握 transformer，分割，检测，分类常见模型的架构设计及训练微调方法。\n5. 了解多模态对齐，对话，diffusion等前沿技术。""}","[""深圳""]",毕业不限,5000,2,20,30,15,西安华为云计算技术有限公司,不需要融资,10000人以上,西安华为云计算技术有限公司,西安
239,29649,JS/Java/Python/C/C++/Go开发工程师,"{""infos"":""后端开发\n工作内容：\n1、负责华为云领域的数据中台的开发，打造华为云研发领域统一的数据中台\n2、保证代码质量满足性能、安全和可靠性等质量要求，提升用户体验\n3、负责现网版本问题的修复、闭环、质量提升，持续迭代\n\n前端开发\n工作内容：\n1.负责华为云DevOps领域数据平台的前端交互设计和开发\n2.负责华为云DevOps领域数据平台的前端技术选型和架构设计"",""requirements"":""1、统招全日制本科及以上学历，经验不限，应届生亦可培养，\n2、熟悉Linux基本操作以及Shell脚本使用\n3、熟悉JAVA/Python/C/C++/JS/Go等其中一种主流开发语言；\n4、热衷前沿技术的探索，能快速掌握和理解新技术，具备良好的团队合作精神，善于沟通交流"",""jobStrength"":""技术上：\n1、有很多平台、服务等待开发，机遇多，不用担心英雄无用武之地；\n2、有很多技术专家和业务专家，不用担心个人的成长；\n3、有机会跟全球TOP级别的公司进行直接沟通；\n4、华为先进的培养制度协助快速上手；\n5、华为成熟规范的软件开发流程能大幅提升您的代码规范能力。"",""topSchool"":[""内蒙古大学"",""东北石油大学"",""武汉大学"",""中国矿业大学（北京）"",""华中科技大学"",""武汉纺织大学"",""郑州大学"",""大连大学"",""门头沟学院"",""西安邮电大学"",""安庆师范大学"",""上海海事大学"",""福建工程学院"",""香港中文大学（深圳）"",""同济大学"",""洛阳理工学院""]}","[""北京"", ""深圳"", ""杭州"", ""西安"", ""东莞"", ""苏州"", ""上海"", ""成都"", ""南京"", ""武汉""]",毕业不限,5000,2,12,40,15,华为,不需要融资,10000人以上,华为,深圳
3162,111268,Python,"{""requirements"":""1、熟练掌握python等主流开发语言；熟练掌握常用的软件架构模式，并能熟练使用基本的编程编译工具；\n\n2、熟悉linux常用命令及开发环境，能用shell脚本实现简单功能；\n\n3、良好的编码习惯、沟通协作能力和学习能力；\n\n4、熟悉数据结构，二叉树，递归等算法\n\n5、思维缜密，逻辑性强，具有挑战精神和前瞻性，良好的团队协作精神。"",""jobStrength"":"""",""infos"":""1、负责服务后端开发，设计和开发高质量的服务后端\n\n2、开发和维护后端API和数据库\n\n3、协同团队进行需求分析和系统设计\n\n4、 服务性能的设计优化提供高吞吐低延迟的服务""}","[""北京""]",毕业不限,0,2,25,40,13,百融云创,上市,1000-9999人,百融云创,北京，上海，深圳，成都，重庆，昆山
743,111804,2026校招-应用开发（Golang/Python，K8s，AI方向）,"{""infos"":""岗位描述：\n你将加入云计算核心产品研发团队，负责构建和优化面向全球的云主机控制与运营平台。平台管理数十万台云主机资源，涵盖调度、运营、监控、智能化等核心模块。\n\n该岗位更偏应用开发，强调使用 Golang/Python 构建复杂系统，具备良好的 K8s 实践经验，并具备一定的 AI 模型使用背景，能够在平台中集成智能能力（如资源优化、容量预测等）。\n\n主要职责：\n负责云产品控制平台的设计与核心模块开发；\n参与跨地域多集群资源池的调度与管理系统建设；\n基于 K8s 技术栈开发弹性、智能、高可用的服务组件；\n推进 AI 模型在调度、监控、预测等方向的集成与应用；\n与产品、AI、运维等团队协同，持续优化系统稳定性与用户体验。"",""requirements"":""任职资格：\n1.26届本科及以上学历，计算机、软件工程等相关专业\n2.有扎实的学业基础，了解Golang 或 Python\n3.了解 K8s 技术栈，了解容器化、服务编排、资源管理等机制；\n4.有 AI 模型调用或平台集成经验，如模型部署、推理、监控等实习经验为加分项\n5.良好的沟通协作能力，配合团队一起完成项目做到使命必达。"",""jobStrength"":""""}","[""上海""]",毕业不限,5000,2,0,9999999,12,UCloud,上市,1000-9999人,UCloud,上海
295157,109248,python数据量化分析师,"{""requirements"":""学历要求985 、211"",""infos"":""【工作内容】\n• 多因子模型研究与回测验证\n• 市场微观结构数据分析\n• 策略组合优化与风险管理\n【专业要求】\n量化金融  人工智能   金融工程   统计学   大数据\n【核心技能】\n• 必须项：精通Python（Pandas/Numpy/Scipy）\n• 扎实的数理统计与概率论基础\n【加入我们的四大优势】\n1、导师资源\n量化总监、海外导师1v1亲自带队\n1v1 mentor全程指导成长\n每周策略研讨会+案例解析\n2、深度实战机会\n3、丰厚回报体系\n免费三餐+食宿零食饮料无限供应\n4、职业发展通道\n由量化机构的资深导师亲自指导，算法策略与风险管理。\n接触前沿的量化模型与AI驱动交易，掌握机构级实战技能。""}","[""深圳""]",2025届,5000,2,1,14,14,深圳鲸驰达科技有限公司,未融资,暂无,深圳鲸驰达科技有限公司,深圳市
296500,111016,Python(可接受转语言),"{""requirements"":""任职要求\r\n1. 国内外知名高校相关本科及以上计算机或相关专业学历；热爱coding，愿意主动花时间钻研技术，不断提升自己和系统；\r\n2. 良好的编程习惯，高效的沟通能力和快速学习能力；\r\n3. 对分布式计算原理，机器学习平台有一定了解；\r\n4. 良好的系统设计能力；\r\n5. 对程序化交易有浓厚的兴趣；\r\n6. 熟练使用Python 3和C++(&gt;C++11)，熟悉Linux操作系统；【可接受转语言】\r\n加分项\r\n1. 国内外编程比赛、信息学竞赛等获奖经历；\r\n2. 谷歌、微软、腾讯等知名机构研发部门的实习经历；\r\n3. 熟练掌握大规模计算，分布式计算框架的使用，如Hadoop，Flink等；\r\n4. 熟悉业内机器学习平台的解决方案，了解GPU相关编程原理；\r\n5. 熟悉金融衍生品交易类业务、技术架构、高性能计算、机器学习等技术；\r\n6. 热爱开源技术，活跃于GitHub等开源社区，为开源项目贡献过代码。"",""infos"":""保障程序化交易顺利运行，并基于交易数据分析市场规律\r\n岗位职责\r\n1. 参与策略研究工作，与策略研究人员紧密合作，解决技术难点，对原型策略进行性能方面的提升；\r\n2. 与开发工程师衔接，对接交易系统，协助实现实盘策略；\r\n3. 搭建和完善研究平台，实现基础研究的代码库以及相关工具；\r\n4. 系统运维的自动化流程搭建。\r\n""}","[""北京""]",毕业不限,5000,2,0,9999999,0,上海嘉驰商务咨询有限公司,B轮,100-499人,上海嘉驰商务咨询有限公司,上海市
2350,4463,算法实习生（定位方向）,"{""requirements"":""\n    1.熟练掌握C++编程、pytorch或tensorflow等常见框架，熟悉ROS框架及Linux开发环境。\n    2.理解主流SLAM框架（如LIO-SAM、LIO-Mapping、VINS-Mono等），熟悉其源码实现与优化方法；\n    3.熟悉Kalman Filter、非线性优化理论，具备多传感器融合算法开发经验；\n    4.熟悉LiDAR/IMU/GNSS/轮速等车载传感器特性及数据处理方法（如标定、时序同步、去噪等）；\n    5.有高精地图自动建图、导航地图的数据制作、自动驾驶规划算法经验者优先；\n    6.了解机器学习基本概念，有实时绑路项目经验者优先；\n    7.熟悉深度学习在SLAM中的应用（如语义SLAM、动态物体处理、端到端定位等），有相关项目经验优先；\n    8.在机器人/自动驾驶领域顶会发表过论文或参与过机器人竞赛/开源SLAM项目贡献优先。"",""infos"":""   1.面向乘用车量产业务的行泊车场景，开发高精度、高可靠性的定位与建图算法，解决量产中的长尾问题；针对车载计算平台特性，优化算法性能与资源占用，提升系统实时性与鲁棒性。\n    2.参与多传感器（GNSS/LiDAR/IMU/轮速/视觉等）数据融合方案设计，适配车规级硬件实现精准定位与动态建图。\n    3.参与地图构建、数据挖掘、云端模型、自动标注算法和4D真值系统等开发与研究。\n    4.参与基于GNSS， IMU等传感器多场景下的实时绑路、偏航算法，基于深度学习的地图匹配等算法研发。""}","[""深圳""]",毕业不限,5000,1,500,1000,0,元戎启行,C轮,1000-9999人,元戎启行,深圳
10727,52329,Java/Python/C/C++/Web/测试工程师,"{""infos"":""哈喽大家 欢迎加入\n1、掌握C/C++/Java/Python/Go/JS等主流开发语言的一种；\n2、了解网络知识、Linux配置和Shell使用；\n3、了解常用的软件架构模式、基本的编程编译工具；\n4、 具有良好的沟通能力，对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。"",""requirements"":""哈喽大家 欢迎加入\n1、掌握C/C++/Java/Python/Go/JS等主流开发语言的一种；\n2、了解网络知识、Linux配置和Shell使用；\n3、了解常用的软件架构模式、基本的编程编译工具；\n4、 具有良好的沟通能力，对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。"",""jobStrength"":"""",""topSchool"":[""University of Canberra""]}","[""苏州""]",毕业不限,5000,2,14,50,16,北京外企德科人力资源服务上海有限公司,未融资,1000-9999人,北京外企德科人力资源服务上海有限公司,上海
291967,106698,招聘python自动化测试工程师助理岗,"{""requirements"":""任职要求\n1、本科及以上学历应往届毕业生；学信网可查，有无经验都行，抗压能力强，愿意主动学习 \n2、能使用相关办公软件操作word、excel等；\n3、踏实稳重，工作细心，学习能力强，责任心强，良好的沟通、协调能力，能自我驱动，吃苦耐劳，具有团队协作精神\n4、熟练掌握Java、Python、C++等编程语言。\n5、具备扎实的计算机或通信专业知识基础。\n6、具有软件测试相关工作经验，能够完成测试任务, 在管理人员和负责人指挥下开展工作。严格遵守、认真贯彻落实公司各项方针政策和规章制度。\n7、自觉遵守公司安全、品质、卫生等各项规章制度，自觉服从工作安排。"",""jobStrength"":"""",""infos"":""工作内容\n1、负责软件产品的功能测试，确保软件质量符合标准。\n2、参与性能测试活动，对软件性能进行评估和优化。\n3、开展自动化测试，提高测试效率和准确性。""}","[""北京""]",毕业不限,5000,2,4,6,12,新域未来,未融资,暂无,新域未来,北京市
10134,107674,后端开发（Java/C++/Python）大厂自研、双休,"{""requirements"":""本科及以上学历，计算机、通信等相关专业优先，可接受无经验；\n【技术能力】\n1、精通 Java/Python/C++ 至少一门语言，熟悉主流数据库开发（MySQL/PostgreSQL/Oracle 等）\n2、深入理解 OOP、设计模式、多线程编程及网络通信协议\n3、具备分布式系统开发和性能调优经验优先"",""jobStrength"":""福利包：\n六险一金（含商业医疗保险）\n免费健身房\n免费年度体检\n年终奖2-4个月\n试用期薪资不打折"",""infos"":""1、负责企业级数字化产品及 IT 系统平台的全生命周期开发，包括架构设计、核心功能实现、系统交付及运维保障\n2、主导需求分析和技术方案设计，协调跨团队资源确保高质量交付\n3、构建系统核心技术竞争力，持续跟踪行业技术趋势并输出优化方案，推动子系统性能优化和研发流程改进，提升整体工程效能""}","[""杭州""]",毕业不限,5000,2,18,40,14,科锐国际,上市,1000-9999人,科锐国际,北京
